k   ID_i   x  y  width  height
					
					
209	1	209.98	106.01	225.58	182.2
210	1	210.48	106.32	225.07	181.81
211	1	210.98	106.64	224.57	181.41
212	1	211.48	106.96	224.07	181.01
213	1	211.98	107.27	223.57	180.62
214	1	212.48	107.59	223.07	180.22
215	1	212.98	107.91	222.57	179.83
216	1	213.49	108.22	222.07	179.43
217	1	213.99	108.54	221.56	179.04
218	1	214.49	108.86	221.06	178.64
219	1	214.99	109.17	220.56	178.24
220	1	215.49	109.49	220.06	177.85
221	1	215.99	109.8	219.56	177.45
222	1	216.49	110.12	219.06	177.06
223	1	216.99	110.44	218.56	176.66
224	1	217.5	110.75	218.06	176.27
225	1	218	111.07	217.55	175.87
226	1	218.5	111.39	217.05	175.47
227	1	219	111.7	216.55	175.08
228	1	219.5	112.02	216.05	174.68
229	1	220	112.34	215.55	174.29
230	1	220.5	112.65	215.05	173.89
231	1	221	112.97	214.55	173.49
232	1	221.51	113.29	214.05	173.1
233	1	222.01	113.6	213.54	172.7
234	1	222.51	113.92	213.04	172.31
235	1	223.01	114.24	212.54	171.91
236	1	223.51	114.55	212.04	171.52
237	1	224.01	114.87	211.54	171.12
238	1	224.51	115.19	211.04	170.72
239	1	225.01	115.5	210.54	170.33
240	1	225.52	115.82	210.04	169.93
241	1	226.02	116.14	209.53	169.54
242	1	226.52	116.45	209.03	169.14
243	1	227.02	116.77	208.53	168.75
244	1	227.52	117.09	208.03	168.35
245	1	228.02	117.4	207.53	167.95
246	1	228.52	117.72	207.03	167.56
247	1	229.02	118.04	206.53	167.16
248	1	229.53	118.35	206.03	166.77
249	1	230.03	118.67	205.52	166.37
250	1	230.53	118.99	205.02	165.98
251	1	231.03	119.3	204.52	165.58
252	1	231.53	119.62	204.02	165.18
253	1	232.03	119.94	203.52	164.79
254	1	232.53	120.25	203.02	164.39
255	1	233.04	120.57	202.52	164
256	1	233.54	120.89	202.02	163.6
257	1	234.04	121.2	201.51	163.21
258	1	234.54	121.52	201.01	162.81
259	1	235.04	121.84	200.51	162.41
260	1	235.54	122.15	200.01	162.02
261	1	236.04	122.47	199.51	161.62
262	1	236.54	122.79	199.01	161.23
263	1	237.05	123.1	198.51	160.83
264	1	237.55	123.42	198	160.44
265	1	238.05	123.74	197.5	160.04
266	1	238.55	124.05	197	159.64
267	1	239.05	124.37	196.5	159.25
268	1	239.55	124.69	196	158.85
269	1	240.05	125	195.5	158.46
270	1	239.88	124.83	195.5	158.46
271	1	239.71	124.66	195.5	158.46
272	1	239.54	124.49	195.5	158.46
273	1	239.37	124.32	195.5	158.46
274	1	239.2	124.14	195.5	158.46
275	1	239.02	123.97	195.5	158.46
276	1	238.85	123.8	195.5	158.46
277	1	238.68	123.63	195.5	158.46
278	1	238.51	123.46	195.5	158.46
279	1	238.34	123.29	195.5	158.46
280	1	238.17	123.12	195.5	158.46
281	1	238	122.94	195.5	158.46
282	1	237.82	122.77	195.5	158.46
283	1	237.65	122.6	195.5	158.46
284	1	237.48	122.43	195.5	158.46
285	1	237.31	122.26	195.5	158.46
286	1	237.14	122.09	195.5	158.46
287	1	236.97	121.91	195.5	158.46
288	1	236.79	121.74	195.5	158.46
289	1	236.62	121.57	195.5	158.46
290	1	236.45	121.4	195.5	158.46
291	1	236.28	121.23	195.5	158.46
292	1	236.11	121.06	195.5	158.46
293	1	235.94	120.89	195.5	158.46
294	1	235.77	120.71	195.5	158.46
295	1	235.59	120.54	195.5	158.46
296	1	235.42	120.37	195.5	158.46
297	1	235.25	120.2	195.5	158.46
298	1	235.08	120.03	195.5	158.46
299	1	234.91	119.86	195.5	158.46
300	1	234.74	119.69	195.5	158.46
301	1	234.57	119.51	195.5	158.46
302	1	234.39	119.34	195.5	158.46
303	1	234.22	119.17	195.5	158.46
304	1	234.05	119	195.5	158.46
305	1	233.88	118.83	195.5	158.46
306	1	233.15	118.43	195.5	158.46
307	1	232.42	118.03	195.5	158.46
308	1	231.69	117.63	195.5	158.46
309	1	230.96	117.23	195.5	158.46
310	1	230.23	116.84	195.5	158.46
311	1	229.5	116.44	195.5	158.46
312	1	228.77	116.04	195.5	158.46
313	1	228.04	115.64	195.5	158.46
314	1	227.31	115.24	195.5	158.46
315	1	226.58	114.84	195.5	158.46
316	1	225.85	114.45	195.5	158.46
317	1	225.12	114.05	195.5	158.46
318	1	224.39	113.65	195.5	158.46
319	1	223.66	113.25	195.5	158.46
320	1	222.93	112.85	195.5	158.46
321	1	222.2	112.46	195.5	158.46
322	1	221.47	112.06	195.5	158.46
323	1	220.74	111.66	195.5	158.46
324	1	220.01	111.26	195.5	158.46
325	1	219.28	110.86	195.5	158.46
326	1	218.54	110.46	195.5	158.46
327	1	217.81	110.07	195.5	158.46
328	1	217.08	109.67	195.5	158.46
329	1	216.35	109.27	195.5	158.46
330	1	215.62	108.87	195.5	158.46
331	1	214.89	108.47	195.5	158.46
332	1	214.16	108.07	195.5	158.46
333	1	213.43	107.68	195.5	158.46
334	1	212.7	107.28	195.5	158.46
335	1	211.97	106.88	195.5	158.46
336	1	211.24	106.48	195.5	158.46
337	1	211.24	106.48	195.5	158.3
338	1	211.24	106.48	195.5	158.15
339	1	211.24	106.48	195.5	158
340	1	211.24	106.48	195.5	157.85
341	1	211.24	106.48	195.5	157.69
342	1	211.24	106.48	195.5	157.54
343	1	211.24	106.48	195.5	157.39
344	1	211.24	106.48	195.5	157.24
345	1	211.24	106.48	195.5	157.08
346	1	211.24	106.48	195.5	156.93
347	1	211.24	106.48	195.5	156.78
348	1	211.24	106.48	195.5	156.63
349	1	211.24	106.48	195.5	156.47
350	1	211.24	106.48	195.5	156.32
351	1	211.24	106.48	195.5	156.17
352	1	211.24	106.48	195.5	156.02
353	1	211.24	106.48	195.5	155.87
354	1	211.24	106.48	195.5	155.71
355	1	211.24	106.48	195.5	155.56
356	1	211.24	106.48	195.5	155.41
357	1	211.24	106.48	195.5	155.26
358	1	211.24	106.48	195.5	155.1
359	1	211.24	106.48	195.5	154.95
360	1	211.24	106.48	195.5	154.8
361	1	211.24	106.48	195.5	154.65
362	1	211.24	106.48	195.5	154.49
363	1	211.24	106.48	195.5	154.34
364	1	211.24	106.48	195.5	154.19
365	1	211.24	106.48	195.5	154.04
366	1	211.24	106.48	195.5	153.88
367	1	211.24	106.48	195.5	153.73
368	1	211.24	106.48	195.5	153.58
369	1	211.24	106.48	195.5	153.43
370	1	211.24	106.48	195.5	153.27
371	1	211.24	106.48	195.5	153.12
372	1	211.24	106.48	195.5	152.97
373	1	211.24	106.48	195.5	152.82
374	1	211.24	106.48	195.5	152.66
375	1	211.24	106.48	195.5	152.51
376	1	211.24	106.48	195.5	152.36
377	1	211.24	106.48	195.5	152.21
378	1	211.24	106.48	195.5	152.05
379	1	211.24	106.48	195.5	151.9
380	1	211.24	106.48	195.5	151.75
381	1	211.24	106.48	195.5	151.6
382	1	211.24	106.48	195.5	151.44
383	1	211.24	106.48	195.5	151.29
384	1	211.24	106.48	195.5	151.14
385	1	211.24	106.48	195.5	150.99
386	1	211.24	106.48	195.5	150.83
387	1	211.24	106.48	195.5	150.68
388	1	211.24	106.48	195.5	150.53
389	1	211.24	106.48	195.5	150.38
390	1	211.24	106.48	195.5	150.23
391	1	211.24	106.48	195.5	150.07
392	1	211.24	106.48	195.5	149.92
393	1	211.24	106.48	195.5	149.77
394	1	211.24	106.48	195.5	149.62
395	1	211.24	106.48	195.5	149.46
396	1	211.24	106.48	195.5	149.31
397	1	211.24	106.48	195.5	149.16
398	1	211.24	106.48	195.5	149.01
399	1	211.24	106.48	195.5	148.85
400	1	211.24	106.48	195.5	148.7
401	1	211.24	106.48	195.5	148.55
402	1	211.24	106.48	195.5	148.4
403	1	211.24	106.48	195.5	148.24
404	1	211.24	106.48	195.5	148.09
405	1	211.24	106.48	195.5	147.94
406	1	211.24	106.48	195.5	147.79
407	1	211.24	106.48	195.5	147.63
408	1	211.24	106.48	195.5	147.48
409	1	211.24	106.48	195.5	147.33
410	1	211.24	106.48	195.5	147.18
411	1	211.24	106.48	195.5	147.02
412	1	211.24	106.48	195.5	146.87
413	1	211.24	106.48	195.5	146.72
414	1	211.24	106.48	195.5	146.57
415	1	211.24	106.48	195.5	146.41
416	1	211.24	106.48	195.5	146.26
417	1	211.24	106.48	195.5	146.11
418	1	211.24	106.48	195.5	145.96
419	1	211.24	106.48	195.5	145.8
420	1	211.24	106.48	195.5	145.65
421	1	211.24	106.48	195.5	145.5
422	1	211.24	106.48	195.5	145.35
423	1	211.24	106.48	195.5	145.19
424	1	211.24	106.48	195.5	145.04
425	1	211.24	106.48	195.5	144.89
426	1	211.24	106.48	195.5	144.74
427	1	211.24	106.48	195.5	144.58
428	1	211.24	106.48	195.5	144.43
429	1	211.24	106.48	195.5	144.28
430	1	211.24	106.48	195.5	144.13
431	1	211.24	106.48	195.5	143.98
432	1	211.24	106.48	195.5	143.82
433	1	211.24	106.48	195.5	143.67
434	1	211.24	106.48	195.5	143.52
435	1	211.24	106.48	195.5	143.37
436	1	211.24	106.48	195.5	143.21
437	1	211.24	106.48	195.5	143.06
438	1	211.24	106.48	195.5	142.91
439	1	211.24	106.48	195.5	142.76
440	1	211.24	106.48	195.5	142.6
441	1	211.24	106.48	195.5	142.45
442	1	211.24	106.48	195.5	142.3
443	1	211.24	106.48	195.5	142.15
444	1	211.24	106.48	195.5	141.99
445	1	211.18	106.48	195.56	141.99
446	1	211.12	106.48	195.62	141.99
447	1	211.06	106.48	195.68	141.99
448	1	211	106.48	195.74	141.99
449	1	210.94	106.48	195.8	141.99
450	1	210.88	106.48	195.86	141.99
451	1	210.82	106.48	195.92	141.99
452	1	210.76	106.48	195.98	141.99
453	1	210.7	106.48	196.04	141.99
454	1	210.64	106.48	196.1	141.99
455	1	210.58	106.48	196.16	141.99
456	1	210.52	106.48	196.22	141.99
457	1	210.46	106.48	196.28	141.99
458	1	210.4	106.48	196.34	141.99
459	1	210.34	106.48	196.4	141.99
460	1	210.28	106.48	196.46	141.99
461	1	210.22	106.48	196.52	141.99
462	1	210.16	106.48	196.58	141.99
463	1	210.1	106.48	196.64	141.99
464	1	210.04	106.48	196.7	141.99
465	1	209.98	106.48	196.76	141.99
466	1	209.92	106.48	196.82	141.99
467	1	209.86	106.48	196.88	141.99
468	1	209.8	106.48	196.94	141.99
469	1	209.74	106.48	197	141.99
470	1	209.68	106.48	197.06	141.99
471	1	209.62	106.48	197.12	141.99
472	1	209.56	106.48	197.18	141.99
473	1	209.5	106.48	197.24	141.99
474	1	209.44	106.48	197.3	141.99
475	1	209.38	106.48	197.36	141.99
476	1	209.32	106.48	197.42	141.99
477	1	209.26	106.48	197.48	141.99
478	1	209.2	106.48	197.54	141.99
479	1	209.14	106.48	197.6	141.99
480	1	209.08	106.48	197.66	141.99
481	1	209.02	106.48	197.72	141.99
482	1	208.96	106.48	197.78	141.99
483	1	208.9	106.48	197.84	141.99
484	1	208.84	106.48	197.9	141.99
485	1	208.78	106.48	197.96	141.99
486	1	208.72	106.48	198.02	141.99
487	1	208.66	106.48	198.08	141.99
488	1	208.6	106.48	198.14	141.99
489	1	208.54	106.48	198.2	141.99
490	1	208.48	106.48	198.26	141.99
491	1	208.42	106.48	198.32	141.99
492	1	208.36	106.48	198.38	141.99
493	1	208.3	106.48	198.44	141.99
494	1	208.24	106.48	198.5	141.99
495	1	208.18	106.48	198.56	141.99
496	1	208.12	106.48	198.62	141.99
497	1	208.06	106.48	198.68	141.99
498	1	208	106.48	198.74	141.99
499	1	207.94	106.48	198.8	141.99
500	1	207.88	106.48	198.86	141.99
501	1	207.82	106.48	198.92	141.99
502	1	207.76	106.48	198.98	141.99
503	1	207.7	106.48	199.04	141.99
504	1	207.64	106.48	199.1	141.99
505	1	207.58	106.48	199.16	141.99
506	1	207.52	106.48	199.22	141.99
507	1	207.46	106.48	199.28	141.99
508	1	207.4	106.48	199.34	141.99
509	1	207.34	106.48	199.4	141.99
510	1	207.28	106.48	199.46	141.99
511	1	207.22	106.48	199.52	141.99
512	1	207.16	106.48	199.58	141.99
513	1	207.1	106.48	199.64	141.99
514	1	207.04	106.48	199.7	141.99
515	1	206.98	106.48	199.76	141.99
516	1	206.92	106.48	199.82	141.99
517	1	206.86	106.48	199.88	141.99
518	1	206.8	106.48	199.94	141.99
519	1	206.74	106.48	200	141.99
520	1	206.68	106.48	200.06	141.99
521	1	206.62	106.48	200.12	141.99
522	1	206.56	106.48	200.18	141.99
523	1	206.5	106.48	200.25	141.99
524	1	206.44	106.48	200.31	141.99
525	1	206.38	106.48	200.37	141.99
526	1	206.32	106.48	200.43	141.99
527	1	206.26	106.48	200.49	141.99
528	1	206.2	106.48	200.55	141.99
529	1	206.14	106.48	200.61	141.99
530	1	206.08	106.48	200.67	141.99
531	1	206.02	106.48	200.73	141.99
532	1	205.96	106.48	200.79	141.99
533	1	205.9	106.48	200.85	141.99
534	1	205.84	106.48	200.91	141.99
535	1	205.78	106.48	200.97	141.99
536	1	205.72	106.48	201.03	141.99
537	1	205.65	106.48	201.09	141.99
538	1	205.59	106.48	201.15	141.99
539	1	205.53	106.48	201.21	141.99
540	1	205.47	106.48	201.27	141.99
541	1	205.41	106.48	201.33	141.99
542	1	205.35	106.48	201.39	141.99
543	1	205.29	106.48	201.45	141.99
544	1	205.23	106.48	201.51	141.99
545	1	205.17	106.48	201.57	141.99
546	1	205.11	106.48	201.63	141.99
547	1	205.05	106.48	201.69	141.99
548	1	204.99	106.48	201.75	141.99
549	1	204.93	106.48	201.81	141.99
550	1	204.87	106.48	201.87	141.99
551	1	204.81	106.48	201.93	141.99
552	1	204.75	106.48	201.99	141.99
553	1	204.69	106.48	202.05	141.99
554	1	204.63	106.48	202.11	141.99
555	1	204.57	106.48	202.17	141.99
556	1	204.51	106.48	202.23	141.99
557	1	204.45	106.48	202.29	141.99
558	1	204.39	106.48	202.35	141.99
559	1	204.33	106.48	202.41	141.99
560	1	204.27	106.48	202.47	141.99
561	1	204.21	106.48	202.53	141.99
562	1	204.15	106.48	202.59	141.99
563	1	204.09	106.48	202.65	141.99
564	1	204.03	106.48	202.71	141.99
565	1	203.97	106.48	202.77	141.99
566	1	203.91	106.48	202.83	141.99
567	1	203.85	106.48	202.89	141.99
568	1	203.79	106.48	202.95	141.99
569	1	203.73	106.48	203.01	141.99
570	1	203.67	106.48	203.07	141.99
571	1	203.61	106.48	203.13	141.99
572	1	203.55	106.48	203.19	141.99
573	1	203.49	106.48	203.25	141.99
574	1	203.43	106.48	203.31	141.99
575	1	203.37	106.48	203.37	141.99
576	1	203.31	106.48	203.43	141.99
577	1	203.25	106.48	203.49	141.99
578	1	203.19	106.48	203.55	141.99
579	1	203.13	106.48	203.61	141.99
580	1	203.07	106.48	203.67	141.99
581	1	203.01	106.48	203.73	141.99
582	1	203.01	106.48	204.72	141.99
583	1	203.01	106.48	205.71	141.99
584	1	203.01	106.48	206.7	141.99
585	1	203.01	106.48	207.69	141.99
586	1	203.01	106.48	208.68	141.99
587	1	203.01	106.48	209.67	141.99
588	1	203.01	106.48	210.67	141.99
589	1	203.01	106.48	211.66	141.99
590	1	203.01	106.48	212.65	141.99
591	1	203.01	106.48	213.64	141.99
592	1	203.01	106.48	214.63	141.99
593	1	203.01	106.48	215.62	141.99
594	1	203.01	106.48	216.61	141.99
595	1	203.01	106.48	217.6	141.99
596	1	203.01	106.48	218.59	141.99
597	1	203.01	106.48	219.58	141.99
598	1	203.01	106.48	220.57	141.99
599	1	203.01	106.48	221.56	141.99
600	1	203.01	106.48	222.56	141.99
601	1	203.01	106.48	223.55	141.99
602	1	203.01	106.48	224.54	141.99
603	1	203.01	106.48	225.53	141.99
604	1	203.01	106.48	226.52	141.99
605	1	203.01	106.48	227.51	141.99
606	1	203.01	106.48	228.5	141.99
607	1	203.01	106.48	229.49	141.99
608	1	203.01	106.48	230.48	141.99
609	1	203.01	106.48	230.48	141.61
610	1	203.01	106.48	230.48	141.22
611	1	203.01	106.48	230.48	140.84
612	1	203.01	106.48	230.48	140.45
613	1	203.01	106.48	230.48	140.06
614	1	203.01	106.48	230.48	139.68
615	1	203.01	106.48	230.48	139.29
616	1	203.01	106.48	230.48	138.91
617	1	203.01	106.48	230.48	138.52
618	1	203.01	106.48	230.48	138.14
619	1	203.01	106.48	230.48	137.75
620	1	203.01	106.48	230.48	137.36
621	1	203.01	106.48	230.48	136.98
622	1	203.01	106.48	230.48	136.59
623	1	203.01	106.48	230.48	136.21
624	1	203.01	106.48	230.48	135.82
625	1	203.01	106.48	230.48	135.43
626	1	203.01	106.48	230.48	135.05
627	1	203.01	106.48	230.48	134.66
628	1	203.01	106.48	230.48	134.28
629	1	203.01	106.48	230.48	133.89
630	1	203.01	106.48	230.48	133.5
631	1	203.01	106.48	230.48	133.12
632	1	203.01	106.48	230.48	132.73
633	1	203.01	106.48	230.48	132.35
634	1	203.01	106.48	230.48	131.96
635	1	203.01	106.48	230.48	131.58
636	1	203.01	106.48	230.48	131.19
637	1	203.01	106.48	230.48	130.8
638	1	203.01	106.48	230.48	130.42
639	1	203.01	106.48	230.48	130.03
640	1	203.01	106.48	230.48	129.65
641	1	203.01	106.48	230.87	129.65
642	1	203.01	106.48	231.25	129.65
643	1	203.01	106.48	231.64	129.65
644	1	203.01	106.48	232.03	129.65
645	1	203.01	106.48	232.41	129.65
646	1	203.01	106.48	232.8	129.65
647	1	203.01	106.48	233.18	129.65
648	1	203.01	106.48	233.57	129.65
649	1	203.01	106.48	233.95	129.65
650	1	203.01	106.48	234.34	129.65
651	1	203.01	106.48	234.73	129.65
652	1	203.01	106.48	235.11	129.65
653	1	203.01	106.48	235.5	129.65
654	1	203.01	106.48	235.88	129.65
655	1	203.01	106.48	236.27	129.65
656	1	203.01	106.48	236.66	129.65
657	1	203.01	106.48	237.04	129.65
658	1	203.01	106.48	237.43	129.65
659	1	203.01	106.48	237.81	129.65
660	1	203.01	106.48	238.2	129.65
661	1	203.01	106.48	238.59	129.65
662	1	203.01	106.48	238.97	129.65
663	1	203.01	106.48	239.36	129.65
664	1	203.01	106.48	239.74	129.65
665	1	203.01	106.48	240.13	129.65
666	1	203.01	106.48	240.51	129.65
667	1	203.01	106.48	240.9	129.65
668	1	203.01	106.48	241.29	129.65
669	1	203.01	106.48	241.67	129.65
670	1	203.01	106.48	242.06	129.65
671	1	203.01	106.48	242.44	129.65
672	1	203.01	106.48	242.83	129.65
673	1	203.01	106.48	243.46	129.65
674	1	203.01	106.48	244.1	129.65
675	1	203.01	106.48	244.73	129.65
676	1	203.01	106.48	245.36	129.65
677	1	203.01	106.48	246	129.65
678	1	203.01	106.48	246.63	129.65
679	1	203.01	106.48	247.26	129.65
680	1	203.01	106.48	247.9	129.65
681	1	203.01	106.48	248.53	129.65
682	1	203.01	106.48	249.16	129.65
683	1	203.01	106.48	249.79	129.65
684	1	203.01	106.48	250.43	129.65
685	1	203.01	106.48	251.06	129.65
686	1	203.01	106.48	251.69	129.65
687	1	203.01	106.48	252.33	129.65
688	1	203.01	106.48	252.96	129.65
689	1	203.01	106.48	253.59	129.65
690	1	203.01	106.48	254.23	129.65
691	1	203.01	106.48	254.86	129.65
692	1	203.01	106.48	255.49	129.65
693	1	203.01	106.48	256.13	129.65
694	1	203.01	106.48	256.76	129.65
695	1	203.01	106.48	257.39	129.65
696	1	203.01	106.48	258.03	129.65
697	1	203.01	106.48	258.66	129.65
698	1	203.01	106.48	259.29	129.65
699	1	203.01	106.48	259.29	129.21
700	1	203.01	106.48	259.29	128.76
